x_value,theta,r 
15,336.015625,557.25
15,337.4375,550.25
15,338.6875,546.75
15,340.234375,546.5
15,341.640625,539.5
8,343.0,526.0
15,345.5625,561.5
15,346.734375,601.0
15,347.953125,642.0
15,349.421875,626.0
15,355.578125,270.0
15,356.25,617.5
15,357.515625,635.25
15,358.828125,625.25
15,0.34375,624.5
15,4.390625,620.75
15,5.65625,624.25
15,9.859375,627.25
15,11.03125,630.5
15,13.46875,473.25
15,15.109375,421.25
15,16.625,419.0
15,17.921875,417.0
15,19.265625,416.0
15,20.390625,416.75
15,21.96875,415.0
15,23.53125,415.25
15,24.65625,413.75
15,25.921875,414.75
15,31.625,227.0
15,32.984375,225.25
15,32.828125,228.25
11,37.078125,199.0
15,38.96875,145.0
15,41.390625,142.25
15,43.0625,141.0
15,43.96875,140.25
15,45.125,139.75
15,45.859375,139.25
15,47.234375,138.25
15,48.59375,137.5
15,49.953125,136.75
15,51.328125,136.0
15,52.703125,135.0
15,54.078125,134.25
15,55.4375,133.5
12,56.796875,132.5
7,59.6875,131.5
15,164.59375,132.25
15,166.65625,134.25
15,167.328125,136.5
15,168.6875,137.75
15,170.0625,139.0
15,171.421875,139.5
15,172.796875,139.75
15,174.15625,140.0
15,176.953125,140.5
15,176.890625,141.0
15,178.25,141.75
15,179.609375,143.0
15,180.96875,144.5
15,182.328125,146.5
15,183.703125,148.75
15,185.84375,151.75
15,186.390625,154.25
15,187.734375,156.0
15,189.09375,159.5
15,201.453125,239.25
15,202.734375,239.75
15,203.640625,231.0
15,205.140625,220.75
15,207.640625,218.25
15,209.0,219.75
15,209.296875,217.75
15,211.0625,215.25
15,212.390625,212.5
15,214.53125,209.75
15,215.890625,207.5
15,217.265625,205.75
15,218.625,204.0
15,219.984375,202.5
15,221.359375,201.25
15,222.71875,200.25
15,224.078125,199.5
15,225.453125,199.0
15,226.828125,198.5
15,228.1875,198.5
15,229.546875,198.75
15,230.921875,199.5
15,232.28125,200.25
15,232.953125,201.5
15,234.921875,203.0
15,236.28125,204.5
15,237.625,206.75
15,238.984375,209.5
15,240.359375,213.25
15,248.625,294.5
15,249.671875,303.25
15,251.3125,313.5
15,251.8125,326.25
15,257.40625,477.25
15,258.671875,489.5
15,260.125,500.25
15,263.546875,1569.75
15,264.921875,1566.25
10,266.40625,1342.25
15,269.015625,1549.0
15,270.375,1547.0
15,271.71875,1546.0
15,273.046875,1551.25
15,274.4375,1546.0
15,275.640625,1546.75
15,277.0,1549.25
15,278.296875,1555.25
15,279.6875,1551.75
15,280.984375,1563.25
15,282.328125,1566.0
8,287.765625,1616.25
15,293.03125,656.0
8,297.0625,423.25
15,297.0625,663.5
15,298.4375,654.25
15,301.265625,691.25
15,304.46875,1172.75
15,305.921875,1127.0
15,307.28125,1088.0
15,308.65625,1050.75
13,310.0625,1037.5
15,313.3125,740.25
13,314.796875,737.25
11,316.1875,728.25
15,318.828125,755.75
15,319.984375,828.5
15,322.65625,809.0
15,324.15625,794.75
15,325.421875,776.0
15,326.84375,770.25
15,328.265625,754.5
15,329.640625,744.0
15,331.1875,657.0
15,335.609375,565.75
15,337.09375,559.75
15,338.5625,547.0
15,339.734375,547.0
15,341.125,539.0
15,342.640625,538.5
13,349.0,217.5
15,345.25,555.25
15,346.46875,592.75
15,349.0,624.0
15,355.53125,266.5
15,354.4375,620.5
15,355.96875,627.0
15,357.296875,631.5
15,358.71875,625.25
15,359.90625,623.5
15,1.328125,614.5
15,2.796875,624.0
15,5.40625,623.5
15,9.46875,626.75
15,10.84375,629.25
15,14.78125,420.0
15,16.25,419.5
15,17.40625,417.25
15,18.703125,416.5
15,20.421875,416.0
15,21.6875,415.0
15,23.046875,415.0
15,24.140625,415.0
15,25.84375,413.75
15,29.921875,228.5
15,32.640625,224.75
15,33.0,226.5
8,35.34375,232.25
12,36.703125,195.25
15,39.078125,146.25
15,39.953125,142.5
15,41.296875,141.0
15,42.78125,140.25
15,44.15625,139.75
15,45.515625,139.0
15,48.3125,138.75
15,48.25,137.5
15,49.609375,136.75
15,50.984375,136.0
15,52.34375,135.0
15,55.109375,134.5
15,55.078125,133.5
12,57.4375,132.75
7,59.640625,131.5
13,165.21875,131.5
15,165.515625,133.25
15,166.890625,135.75
15,168.9375,137.5
15,169.625,138.5
15,172.5625,139.5
15,172.84375,139.75
15,175.3125,140.0
15,175.0625,140.0
15,176.4375,140.75
15,177.796875,141.5
15,179.15625,142.5
15,181.09375,143.75
15,181.890625,146.0
15,183.25,148.0
15,184.609375,150.5
15,185.96875,153.25
15,187.328125,155.75
15,188.6875,159.0
15,190.046875,161.0
15,191.40625,164.5
15,201.796875,236.25
15,203.15625,239.0
15,203.390625,239.25
15,204.703125,223.5
15,207.25,218.5
15,208.28125,219.25
15,208.90625,219.0
15,210.40625,215.25
15,211.859375,213.0
15,214.09375,210.75
15,215.453125,208.5
15,216.828125,206.5
15,218.1875,205.0
15,219.546875,203.25
15,220.921875,202.0
15,222.265625,200.5
15,223.640625,200.0
15,225.0,199.0
15,225.578125,198.75
15,227.734375,198.75
15,229.09375,198.75
15,230.453125,199.5
15,231.828125,200.0
15,233.1875,201.25
15,234.5,202.5
15,236.125,204.5
15,237.234375,206.25
15,238.59375,208.75
15,239.953125,212.0
15,241.3125,216.5
15,249.390625,300.5
15,250.96875,310.25
15,251.625,322.5
15,253.28125,335.0
15,255.640625,472.75
15,257.0,477.0
15,258.5625,488.25
15,259.84375,501.0
15,263.140625,1570.25
15,264.515625,1564.75
15,265.90625,1476.25
15,268.59375,1552.5
15,270.0,1549.5
15,271.375,1547.0
15,272.75,1546.75
15,274.109375,1546.75
15,275.265625,1548.25
15,276.640625,1551.5
15,277.984375,1541.5
15,279.34375,1551.75
15,280.71875,1558.25
15,282.046875,1564.25
15,283.359375,1571.5
15,284.734375,1574.0
15,287.421875,1589.25
15,296.734375,667.5
15,298.171875,659.5
15,299.890625,598.0
15,302.34375,707.25
15,302.6875,1235.5
15,304.171875,1181.75
15,305.5625,1138.75
15,307.0,1097.25
15,308.359375,1058.75
15,309.78125,1026.5
13,313.0,740.75
12,314.375,740.25
11,315.765625,737.25
10,317.203125,734.5
15,319.890625,717.5
15,324.25,277.25
15,322.328125,814.75
15,323.78125,797.75
15,325.09375,783.75
15,326.484375,783.0
15,327.796875,757.5
15,329.21875,743.25
15,330.859375,651.75
6,332.21875,659.25
9,335.234375,561.75
15,336.75,556.75
15,338.078125,551.75
15,339.46875,546.5
13,340.671875,582.75
13,342.390625,527.25
13,348.09375,216.75
15,344.984375,545.25
15,346.1875,582.75
14,350.609375,350.0
13,353.984375,329.25
12,354.1875,632.5
15,355.46875,642.0
15,356.890625,639.0
15,358.328125,623.0
15,359.578125,624.75
15,0.921875,621.5
15,2.375,622.75
15,3.96875,584.75
15,5.09375,619.75
12,6.5625,590.75
15,10.59375,629.0
15,11.828125,632.0
15,14.453125,421.0
15,15.71875,419.5
15,17.34375,418.25
15,18.546875,416.5
15,19.75,415.75
15,21.234375,415.25
15,22.5,414.25
15,23.96875,415.0
15,25.40625,415.0
15,26.5625,415.25
15,32.234375,226.5
15,33.609375,226.75
15,34.0,231.5
7,36.3125,197.25
15,38.1875,147.75
15,39.546875,143.75
15,40.90625,141.75
15,42.40625,140.75
15,43.765625,140.0
15,45.140625,139.25
15,46.5,138.75
15,47.859375,137.75
15,50.546875,137.25
15,52.4375,136.5
15,51.96875,135.75
15,54.90625,134.75
15,54.6875,133.75
15,56.0625,133.0
11,58.5,131.75
15,164.984375,132.5
15,168.171875,134.75
15,167.71875,136.75
15,169.09375,138.0
15,170.453125,139.25
15,173.09375,139.75
15,173.171875,139.75
15,174.53125,140.0
15,175.890625,140.5
15,177.25,141.0
15,179.671875,142.25
15,179.96875,143.25
15,181.328125,144.75
15,182.4375,147.25
15,184.046875,149.5
15,185.40625,152.25
15,186.8125,155.0
15,188.171875,157.0
15,189.53125,160.0
15,204.015625,240.25
15,205.375,226.75
15,205.90625,219.5
15,206.890625,219.0
15,208.78125,220.25
15,210.84375,216.5
15,212.09375,214.0
15,213.5625,212.0
15,214.9375,209.75
15,216.296875,207.25
15,217.65625,205.5
15,219.015625,203.75
15,219.890625,202.5
15,221.75,201.25
15,223.125,200.25
15,224.0625,199.75
15,225.84375,199.0
15,227.203125,198.75
15,228.578125,198.75
15,229.921875,199.25
15,231.296875,199.75
15,232.65625,200.75
15,234.015625,202.0
15,235.375,203.5
15,236.734375,205.25
15,238.09375,207.75
15,239.453125,210.5
15,240.8125,214.5
15,249.109375,297.25
15,249.984375,306.0
15,251.15625,317.75
15,252.734375,329.75
15,253.546875,344.0
15,254.59375,364.0
15,257.890625,486.25
15,259.296875,492.75
15,260.4375,515.75
15,263.9375,1567.0
15,265.3125,1481.75
15,268.015625,1555.0
15,269.421875,1549.0
15,270.71875,1548.5
15,272.140625,1547.0
15,273.453125,1548.5
15,274.84375,1545.25
15,276.0625,1548.25
15,277.453125,1549.0
15,278.765625,1552.25
15,285.71875,381.0
15,287.0,378.25
15,288.453125,375.5
15,289.671875,373.0
15,291.265625,372.75
9,292.546875,376.0
15,292.640625,566.25
12,295.078125,626.25
15,296.203125,666.5
15,297.546875,662.5
15,301.640625,695.5
15,305.0,1154.5
15,306.359375,1113.0
15,307.71875,1073.75
15,309.1875,1035.0
11,312.34375,751.75
14,313.71875,746.75
15,315.25,736.25
8,316.5625,729.25
15,319.890625,358.25
15,319.15625,782.5
15,321.734375,820.0
15,323.234375,804.0
15,324.59375,790.0
15,326.0625,759.0
15,327.390625,762.5
15,328.71875,748.25
15,331.78125,656.75
10,334.984375,542.25
15,336.109375,559.25
15,337.53125,555.25
15,338.828125,544.5
15,340.421875,528.75
15,341.609375,535.0
15,345.640625,566.25
15,346.84375,607.25
15,348.015625,646.5
15,349.46875,625.75
12,355.65625,272.75
13,356.390625,613.75
15,359.078125,625.0
15,0.4375,624.25
15,1.859375,635.0
15,4.546875,622.5
15,5.875,624.25
15,9.984375,627.5
15,11.28125,630.5
15,13.28125,472.75
15,14.9375,421.25
15,16.578125,418.5
15,17.734375,417.75
15,19.390625,416.25
15,20.65625,416.5
15,22.1875,414.75
15,23.234375,415.0
15,24.703125,414.5
15,26.0625,414.5
15,30.578125,229.0
15,32.5,226.25
15,32.984375,228.75
10,36.28125,198.75
15,38.9375,145.75
15,40.296875,142.75
15,41.65625,141.0
15,43.171875,140.25
15,44.546875,139.75
15,45.90625,139.25
15,47.78125,138.25
15,48.640625,137.25
15,50.90625,136.75
15,52.8125,136.0
15,52.734375,135.0
15,54.109375,134.25
15,55.453125,133.25
12,56.828125,132.5
8,58.1875,131.25
15,164.421875,131.75
15,166.796875,134.0
15,168.03125,136.25
15,169.078125,137.75
15,169.875,139.0
15,171.234375,139.5
15,172.59375,139.75
15,175.109375,140.0
15,176.703125,140.5
15,176.6875,140.75
15,178.046875,141.75
15,179.40625,142.75
15,181.6875,144.25
15,182.125,146.5
15,183.5,148.75
15,184.84375,151.5
15,186.265625,154.25
15,202.125,238.25
15,201.796875,239.75
15,203.828125,234.75
15,206.203125,221.5
15,207.578125,218.25
15,208.9375,219.25
15,210.296875,217.75
15,210.53125,215.5
15,213.03125,212.75
15,214.375,210.25
15,215.75,208.0
15,217.109375,206.0
15,218.484375,204.5
15,219.84375,202.75
15,220.515625,201.75
15,222.5625,200.5
15,223.921875,199.75
15,225.296875,199.25
15,225.828125,199.0
15,228.015625,198.75
15,229.390625,199.0
15,230.75,199.75
15,232.109375,200.5
15,233.46875,201.75
15,234.265625,203.5
15,236.25,205.25
15,236.65625,207.5
15,238.984375,210.25
15,240.34375,213.75
15,242.75,235.5
15,248.515625,295.0
15,250.203125,303.25
15,250.6875,314.0
15,251.984375,326.5
15,257.296875,481.5
15,258.8125,491.25
15,259.90625,503.25
15,263.5,1570.0
15,264.859375,1564.75
9,266.375,1340.75
15,268.96875,1549.75
15,270.34375,1546.75
15,271.6875,1545.75
15,273.046875,1550.0
15,274.4375,1547.0
15,275.65625,1547.0
15,277.015625,1549.0
15,278.34375,1554.5
15,279.65625,1551.25
15,285.546875,386.0
15,286.9375,381.75
15,288.25,379.0
15,289.640625,377.5
12,290.671875,380.0
8,299.375,250.5
9,296.984375,426.5
15,297.15625,663.25
15,298.53125,654.75
15,301.21875,691.0
15,304.5,1171.5
15,305.859375,1127.5
15,307.3125,1086.5
15,308.703125,1050.0
15,313.296875,740.25
13,314.71875,737.25
11,316.03125,732.75
15,319.53125,353.75
15,322.765625,808.75
15,324.109375,794.75
15,325.484375,775.0
15,326.796875,770.25
15,328.21875,753.75
15,329.640625,744.0
15,331.359375,656.75
15,335.78125,565.75
15,337.234375,559.75
15,338.5,547.25
15,339.828125,547.0
15,341.390625,538.5
15,342.625,540.5
12,349.0625,218.25
15,345.203125,555.75
15,346.578125,594.0
12,347.703125,635.75
15,356.078125,266.75
15,354.671875,622.0
15,355.953125,625.25
15,357.3125,631.75
15,358.75,625.0
15,359.953125,622.75
15,1.515625,613.75
15,2.8125,623.75
15,5.546875,622.5
15,9.65625,626.5
15,10.984375,629.75
15,14.609375,420.0
15,16.015625,419.75
15,17.390625,417.25
15,18.9375,416.5
15,20.078125,416.5
15,21.578125,415.0
15,22.953125,414.5
15,24.3125,414.5
15,25.890625,415.0
15,31.171875,226.25
15,33.84375,227.25
9,33.671875,233.0
12,36.6875,202.25
15,38.546875,147.75
15,39.90625,143.5
15,41.515625,141.75
15,44.265625,140.75
15,44.125,140.0
15,45.90625,139.5
15,46.859375,138.75
15,48.21875,137.5
15,49.578125,136.75
15,51.703125,136.25
15,52.3125,135.5
15,55.046875,134.75
15,55.046875,133.75
13,56.40625,132.75
9,57.765625,131.5
10,163.90625,131.25
15,165.265625,133.0
15,167.9375,135.25
15,168.25,137.25
15,169.34375,138.25
15,170.71875,139.25
15,172.703125,139.75
15,173.4375,139.75
15,174.78125,140.0
15,177.21875,140.75
15,178.671875,141.25
15,180.046875,142.5
15,180.21875,143.5
15,181.578125,145.75
15,182.9375,147.75
15,184.296875,150.0
15,185.890625,153.25
15,187.125,155.5
15,188.5,158.5
15,189.859375,160.75
15,191.21875,164.25
15,201.640625,233.75
15,202.59375,239.75
15,204.375,240.5
15,205.734375,224.25
15,207.09375,218.75
15,208.46875,219.0
15,208.984375,219.5
15,210.0,215.0
15,212.546875,213.25
15,213.90625,211.0
15,215.265625,208.75
15,216.625,206.5
15,217.859375,205.0
15,219.359375,203.25
15,220.71875,202.0
15,222.09375,200.75
15,223.453125,199.75
15,224.8125,199.25
15,226.1875,198.75
15,227.546875,198.75
15,228.90625,198.75
15,230.265625,199.25
15,231.640625,200.0
15,232.421875,201.0
15,234.40625,203.0
15,235.78125,204.25
15,236.8125,206.75
15,238.5,209.0
15,239.53125,212.5
15,241.234375,216.75
15,249.296875,300.25
15,250.359375,309.75
15,251.4375,321.75
15,253.046875,333.5
15,255.71875,470.75
15,257.109375,477.0
15,258.3125,488.5
15,259.5,498.75
15,263.015625,1569.5
15,264.359375,1567.75
15,265.765625,1482.5
15,268.453125,1550.25
15,269.78125,1553.5
15,271.1875,1545.25
15,272.546875,1547.5
15,273.875,1548.5
15,275.1875,1548.0
15,276.5625,1549.25
15,277.9375,1547.0
15,279.25,1550.75
15,280.65625,1558.25
15,285.984375,386.75
15,287.515625,385.0
15,289.15625,382.25
12,290.171875,383.75
9,295.640625,631.25
15,296.828125,670.0
15,298.109375,660.0
15,299.734375,605.0
10,300.375,880.0
15,302.109375,704.75
15,302.59375,1249.5
15,303.984375,1187.0
15,305.46875,1143.5
15,306.8125,1098.75
15,308.203125,1060.0
15,309.609375,1028.25
13,312.96875,744.25
13,314.203125,741.25
11,315.59375,739.0
9,317.09375,730.5
15,319.59375,812.5
15,324.84375,277.25
15,322.1875,814.75
15,323.640625,799.5
15,325.03125,784.25
15,326.484375,784.5
15,327.9375,757.5
15,329.234375,745.25
15,330.828125,652.25
7,332.125,659.5
15,336.78125,556.75
15,338.171875,553.0
15,339.5625,545.25
15,340.625,579.75
7,342.34375,534.75
13,348.03125,217.0
15,344.9375,545.5
15,346.125,581.0
7,347.25,623.25
12,350.34375,350.5
15,353.6875,331.25
9,354.171875,638.0
15,355.4375,641.5
15,356.78125,640.25
15,358.109375,622.5
15,359.671875,624.5
15,0.84375,621.75
15,2.296875,623.25
15,3.84375,581.0
15,5.125,617.25
14,6.4375,590.0
15,10.359375,629.75
15,11.875,632.25
15,14.21875,421.25
15,15.53125,420.25
15,17.265625,418.25
15,18.59375,416.75
15,19.703125,416.25
15,21.265625,416.0
15,22.671875,414.0
15,23.890625,414.25
15,25.25,414.75
15,26.734375,414.75
15,32.203125,227.25
15,32.359375,227.0
15,34.796875,231.25
15,39.515625,144.25
15,40.875,142.25
15,42.34375,140.75
15,44.578125,140.25
15,46.203125,139.75
15,46.421875,139.0
15,47.796875,138.0
15,49.15625,137.25
15,51.53125,136.5
15,51.890625,135.75
15,53.25,134.75
15,54.625,134.0
14,55.984375,133.25
11,59.359375,132.25
15,166.765625,132.75
15,166.265625,134.5
15,167.625,136.75
15,168.984375,138.0
15,170.359375,139.25
15,171.71875,139.5
15,173.078125,139.75
15,174.4375,140.0
15,175.796875,140.5
15,177.15625,141.0
15,178.515625,142.0
15,179.859375,143.0
15,181.21875,145.0
15,182.59375,147.25
15,183.9375,149.5
15,185.296875,152.25
15,186.765625,155.0
15,188.640625,157.25
15,189.5,160.0
15,201.203125,239.75
15,202.5625,240.5
15,204.0,227.25
15,206.734375,219.25
15,208.09375,218.5
15,208.671875,220.0
15,210.796875,216.25
15,212.15625,213.75
15,213.515625,211.5
15,214.125,209.5
15,215.609375,207.25
15,217.59375,205.25
15,218.953125,203.75
15,220.3125,202.25
15,221.6875,201.0
15,223.046875,200.25
15,224.421875,199.25
15,225.765625,198.75
15,227.125,198.75
15,228.5,198.75
15,229.859375,199.0
15,231.21875,199.75
15,231.796875,200.75
15,234.046875,202.25
15,235.421875,204.0
15,236.78125,206.0
15,238.15625,208.75
15,239.515625,211.5
15,240.203125,215.75
15,243.21875,238.75
15,249.0625,298.25
15,250.546875,307.5
15,251.203125,318.75
15,252.8125,331.25
15,257.921875,487.0
15,259.203125,495.75
9,260.46875,521.25
8,261.484375,1310.25
9,262.8125,1344.25
15,264.0,1568.0
15,265.453125,1480.75
11,266.90625,1305.5
15,268.078125,1555.5
15,269.484375,1549.25
15,270.875,1546.75
15,272.1875,1548.0
15,273.59375,1546.75
15,274.921875,1548.0
15,276.203125,1547.25
15,277.546875,1549.25
15,278.875,1550.5
15,280.21875,1555.75
15,281.625,1561.5
15,285.90625,387.75
15,287.140625,385.75
15,288.671875,383.0
14,289.96875,386.0
14,295.296875,623.75
15,296.34375,669.25
15,297.765625,661.5
15,301.890625,696.25
15,305.03125,1153.25
15,306.46875,1110.0
15,307.859375,1072.0
15,309.265625,1034.5
15,312.609375,749.0
12,313.859375,741.25
15,315.265625,736.75
8,316.6875,727.75
15,320.28125,360.25
15,321.84375,819.5
15,323.34375,802.75
15,324.734375,787.5
15,327.5625,759.25
15,329.0,747.25
7,330.609375,655.75
15,332.015625,655.0
8,333.578125,586.75
13,335.140625,544.25
15,336.53125,554.25
15,337.78125,565.25
15,339.203125,545.25
15,340.609375,532.5
15,342.0,536.75
7,348.375,209.5
15,345.84375,571.0
15,347.078125,611.25
15,348.171875,650.25
15,349.703125,625.25
13,353.03125,329.25
15,0.53125,624.75
15,1.78125,632.25
15,3.328125,605.0
15,4.6875,620.25
15,5.953125,626.0
11,7.71875,537.25
15,10.09375,628.25
15,11.421875,631.0
15,13.90625,420.5
15,15.578125,419.75
15,16.53125,419.25
15,18.1875,416.75
15,19.59375,416.5
15,20.984375,413.75
15,22.3125,414.25
15,23.75,415.25
15,24.734375,415.0
15,26.25,415.25
15,31.15625,227.0
15,33.203125,225.5
15,33.453125,228.5
11,37.28125,198.75
15,39.140625,144.5
15,41.640625,142.25
15,41.859375,140.75
15,43.28125,140.0
15,45.6875,139.75
15,46.015625,139.0
15,48.71875,138.25
15,50.421875,137.5
15,50.09375,136.75
15,51.46875,136.0
15,52.8125,135.25
15,54.171875,134.25
15,56.453125,133.25
11,56.90625,132.75
8,58.265625,131.25
15,164.40625,132.0
15,167.421875,134.0
15,168.671875,136.25
15,168.609375,137.75
15,169.84375,139.0
15,171.203125,139.5
15,172.5625,139.75
15,174.171875,140.0
15,176.109375,140.5
15,176.640625,141.0
15,178.0,141.75
15,179.359375,142.75
15,181.28125,144.25
15,182.078125,146.5
15,183.4375,148.75
15,184.78125,151.25
15,186.265625,154.25
15,190.3125,161.5
15,202.078125,238.25
15,201.6875,240.0
15,202.921875,235.5
15,206.171875,222.0
15,207.53125,218.25
15,208.890625,219.5
15,210.21875,217.75
15,210.8125,215.5
15,212.921875,212.75
15,214.28125,210.25
15,214.765625,208.25
15,217.0,206.25
15,218.375,204.5
15,219.734375,202.75
15,221.09375,201.5
15,222.453125,200.5
15,223.8125,199.5
15,225.171875,199.0
15,226.53125,198.75
15,227.890625,198.75
15,229.25,199.0
15,230.609375,199.25
15,231.96875,200.5
15,232.5,201.75
15,234.78125,203.0
15,236.140625,204.75
15,236.953125,207.25
15,238.875,210.0
15,240.234375,213.75
15,244.34375,235.5
15,248.703125,294.5
15,249.609375,302.75
15,250.8125,313.25
15,252.03125,325.0
15,253.328125,337.75
15,254.265625,356.0
15,257.28125,477.25
15,258.453125,491.75
15,259.859375,504.75
15,263.34375,1570.0
15,264.6875,1565.25
11,266.234375,1342.0
15,268.765625,1548.5
15,270.15625,1547.5
15,271.515625,1545.5
15,272.875,1548.0
15,274.21875,1546.25
15,275.515625,1546.75
15,276.9375,1547.25
15,278.234375,1555.75
15,279.609375,1550.5
15,280.96875,1563.0
15,286.8125,386.25
15,287.875,385.75
9,290.890625,383.75
10,298.28125,248.75
9,297.0625,423.5
15,297.25,664.0
15,298.46875,657.0
15,301.109375,689.0
15,304.34375,1176.75
15,305.796875,1131.25
15,307.140625,1090.0
15,308.546875,1051.5
15,310.0,1026.0
14,313.1875,743.25
13,314.65625,737.5
11,315.90625,730.25
15,318.671875,755.25
15,319.765625,825.25
15,322.609375,809.0
15,324.09375,795.0
15,325.515625,775.75
15,326.890625,770.75
15,328.3125,754.5
15,329.6875,743.0
15,331.328125,657.5
15,335.703125,564.75
15,337.125,557.5
15,338.484375,549.0
15,339.890625,547.25
15,341.21875,539.25
15,342.78125,534.75
14,347.921875,217.5
15,345.1875,553.75
15,346.546875,592.0
15,355.3125,266.5
15,354.59375,620.25
15,355.75,627.5
15,357.140625,631.5
15,358.5625,625.25
15,0.0625,623.25
15,1.4375,614.5
15,2.765625,624.25
15,5.296875,623.5
15,9.40625,626.5
15,10.8125,629.75
15,14.640625,420.25
15,16.078125,419.5
15,17.453125,417.25
15,18.984375,416.25
15,20.078125,416.5
15,21.734375,415.0
15,23.0625,414.5
15,24.5,414.5
15,25.890625,415.0
15,30.40625,228.5
15,31.515625,224.5
15,34.015625,226.0
12,35.375,230.75
10,36.734375,200.75
15,38.609375,146.25
15,39.984375,142.75
15,41.34375,141.0
15,44.140625,140.25
15,44.0625,139.75
15,45.421875,139.25
15,48.078125,138.75
15,48.15625,137.5
15,50.921875,137.0
15,52.78125,136.25
15,52.234375,135.5
15,55.15625,134.75
15,54.96875,133.5
12,56.328125,132.75
7,57.671875,131.5
12,163.9375,131.25
15,166.765625,133.25
15,166.671875,135.25
15,168.953125,137.25
15,171.09375,138.5
15,170.765625,139.25
15,172.125,139.75
15,174.859375,140.0
15,174.84375,140.0
15,177.203125,140.75
15,177.578125,141.5
15,178.921875,142.25
15,180.296875,143.5
15,181.65625,145.5
15,183.015625,147.75
15,184.375,150.25
15,185.71875,153.0
15,187.09375,155.5
15,188.453125,158.5
15,189.796875,160.75
14,200.46875,233.5
15,201.65625,240.0
15,203.09375,240.25
15,204.453125,224.75
15,206.984375,218.75
15,208.34375,219.0
15,209.71875,219.25
15,210.078125,214.75
15,212.453125,213.25
15,213.8125,211.0
15,215.15625,208.75
15,216.109375,207.0
15,217.890625,205.0
15,219.25,203.25
15,220.609375,202.0
15,221.09375,201.0
15,223.34375,199.75
15,224.6875,199.25
15,226.046875,198.5
15,227.421875,198.75
15,228.015625,199.0
15,230.140625,199.25
15,231.5,200.0
15,232.859375,201.0
15,234.28125,202.5
15,235.640625,204.0
15,237.015625,206.25
15,237.375,209.0
15,238.90625,212.5
15,241.109375,216.75
15,243.421875,240.0
15,249.390625,299.75
15,250.390625,309.25
15,251.609375,320.75
15,252.75,333.0
15,255.625,468.5
15,256.828125,475.25
15,258.234375,487.75
15,259.5625,495.0
15,262.875,1563.5
15,264.15625,1568.5
15,265.59375,1480.5
14,267.125,1292.5
15,268.3125,1556.0
15,269.65625,1554.25
15,271.046875,1546.75
15,272.359375,1548.0
15,273.734375,1547.5
15,275.078125,1540.75
15,276.40625,1547.25
15,277.734375,1548.5
15,279.125,1551.25
15,280.421875,1553.5
15,281.8125,1562.0
15,287.171875,387.25
15,287.21875,1592.0
15,292.734375,597.0
12,295.390625,628.0
15,296.640625,671.5
15,297.9375,660.25
15,301.890625,699.75
15,305.21875,1147.75
15,306.640625,1106.75
15,308.046875,1063.25
15,309.515625,1031.75
8,311.28125,754.5
15,312.65625,749.75
13,314.078125,743.5
15,315.484375,733.25
9,316.828125,730.5
10,320.4375,367.5
15,319.359375,805.0
15,324.046875,277.0
15,322.046875,816.5
15,323.390625,799.25
15,324.90625,785.0
15,326.234375,788.0
15,327.796875,757.25
15,329.15625,745.5
12,330.703125,650.0
8,332.078125,667.75
15,336.609375,557.0
15,338.015625,553.75
15,339.484375,546.0
15,340.625,564.0
8,342.03125,540.25
10,347.90625,220.0
15,346.1875,575.5
15,347.328125,618.75
15,353.78125,330.75
15,358.125,617.75
15,359.46875,624.25
15,0.84375,623.0
15,2.171875,625.25
15,3.75,583.25
15,4.796875,605.5
15,6.3125,587.0
15,10.1875,629.0
15,11.625,633.0
15,14.4375,420.0
15,15.796875,421.0
15,16.828125,417.5
15,18.265625,417.75
15,19.65625,416.25
15,21.078125,416.5
15,22.5,415.25
15,24.0,414.5
15,25.03125,415.25
15,26.4375,414.75
15,31.0,227.25
15,33.5,226.5
15,34.359375,230.5
9,38.640625,143.75
15,39.453125,144.25
15,40.8125,142.0
15,42.171875,140.75
15,44.875,140.25
15,45.71875,139.75
15,46.28125,139.0
15,47.65625,138.0
15,49.015625,137.25
15,50.375,136.5
15,51.984375,136.0
15,53.09375,134.75
15,55.09375,134.25
14,55.828125,133.25
11,57.1875,131.75
15,164.828125,132.5
15,166.203125,134.5
15,167.5625,136.75
15,170.40625,138.0
15,170.296875,139.0
15,171.671875,139.5
15,173.03125,139.75
15,174.390625,140.0
15,175.75,140.5
15,177.109375,141.0
15,178.484375,142.0
15,179.84375,143.0
15,181.21875,144.75
15,182.578125,147.0
15,183.9375,149.25
15,185.296875,152.0
15,186.59375,155.0
15,187.9375,156.75
15,189.3125,159.5
15,190.65625,162.5
15,200.65625,239.75
15,203.75,240.0
15,204.84375,229.25
15,206.46875,220.0
15,206.390625,218.75
15,207.8125,220.0
15,210.578125,217.5
15,210.9375,214.75
15,213.296875,212.0
15,214.09375,210.0
15,216.015625,207.5
15,217.375,205.75
15,217.9375,204.0
15,220.09375,202.5
15,221.453125,201.5
15,222.8125,200.5
15,224.171875,199.75
15,225.546875,199.0
15,226.890625,198.75
15,228.265625,198.75
15,229.625,199.25
15,230.984375,199.5
15,232.21875,200.75
15,233.703125,201.75
15,235.046875,203.5
15,236.40625,205.5
15,237.765625,207.75
15,238.34375,211.0
15,240.484375,214.75
15,242.84375,237.25
15,249.046875,296.5
15,250.25,304.5
15,250.75,315.5
15,252.140625,328.0
15,253.421875,341.25
15,254.65625,359.75
15,257.65625,483.0
